,index,userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received
3480,86658,1614255,22,22,1991,6,female,569.0,372,63,81,169,1,35,80,134
3481,68120,1769802,54,17,1959,8,female,1459.0,157,90,522,210,522,135,0,75
3482,87854,1891411,20,10,1993,1,male,879.0,395,130,263,355,263,331,0,24
3483,23795,1256304,15,4,1998,12,male,151.0,29,18,4,0,4,0,0,0
3484,3949,1627579,23,17,1990,2,female,236.0,2,2,0,1,0,1,0,0
3485,36495,1409494,19,11,1994,8,male,187.0,53,34,0,2,0,2,0,0
3486,34395,1761193,23,17,1990,8,female,153.0,47,38,209,322,193,226,16,96
3487,36398,1064941,63,10,1950,1,female,27.0,51,50,333,128,52,72,281,56
3488,90258,1045615,36,16,1977,5,male,1264.0,508,372,7,51,3,23,4,28
3489,56223,1490340,24,14,1989,1,female,453.0,102,43,293,50,293,41,0,9
3490,41088,1151262,18,15,1995,8,male,44.0,64,52,0,1,0,1,0,0
3491,26517,1644319,22,15,1991,1,male,1093.0,34,25,0,1,0,1,0,0
3492,71252,1600642,59,6,1954,4,male,802.0,190,125,0,0,0,0,0,0
3493,96463,2057628,100,7,1913,8,female,1059.0,1014,374,180,56,117,17,63,39
3494,10634,1830240,29,8,1984,7,female,187.0,9,5,18,7,18,6,0,1
3495,77431,1323700,108,2,1905,5,female,1054.0,239,104,7,3,7,3,0,0
3496,34339,1779286,21,30,1992,8,female,232.0,46,43,112,13,112,4,0,9
3497,27001,1712148,68,18,1945,8,male,97.0,34,29,2,17,2,12,0,5
3498,80103,1424251,15,11,1998,5,female,121.0,266,249,0,1,0,1,0,0
3499,50684,1165925,21,27,1992,6,male,464.0,86,82,6,6,0,3,6,3
3500,94291,1291953,19,7,1994,6,female,686.0,771,608,20,56,20,49,0,7
3501,35516,1110845,21,1,1992,1,male,321.0,51,49,0,0,0,0,0,0
3502,17654,2033916,62,29,1951,9,female,161.0,20,18,442,143,440,116,2,27
3503,44903,1541722,23,28,1990,4,female,583.0,69,55,84,41,84,38,0,3
3504,61035,1108182,57,20,1956,11,male,485.0,123,79,229,23,4,6,225,17
3505,56733,1524221,41,30,1972,9,female,163.0,107,93,15,40,15,35,0,5
3506,43277,1265681,55,6,1958,6,female,986.0,66,50,162,127,158,70,4,57
3507,4287,1453954,41,23,1972,9,female,28.0,2,1,0,0,0,0,0,0
3508,54267,2074621,39,10,1974,1,male,11.0,96,88,311,217,257,130,54,87
3509,41060,1051454,17,2,1996,2,male,526.0,62,47,0,0,0,0,0,0
3510,26628,1636199,32,30,1981,3,male,233.0,35,33,0,0,0,0,0,0
3511,72367,2121221,63,10,1950,7,female,1714.0,195,149,2,5,0,1,2,4
3512,67062,1881466,18,19,1995,2,female,248.0,153,77,174,93,174,93,0,0
3513,23933,1066305,58,19,1955,10,male,452.0,29,14,9,1,0,1,9,0
3514,61255,1239085,28,8,1985,2,male,308.0,125,101,0,12,0,1,0,11
3515,69727,1462541,18,2,1995,3,male,169.0,175,156,34,68,34,35,0,33
3516,51112,1916111,59,19,1954,11,female,994.0,87,40,123,19,2,6,121,13
3517,15086,2093165,25,10,1988,3,male,688.0,17,13,6,7,6,7,0,0
3518,16880,1838360,19,4,1994,9,male,444.0,20,15,2,2,0,0,2,2
3519,71390,1999225,32,20,1981,8,male,612.0,184,129,3,12,3,11,0,1
3520,93499,1388844,19,10,1994,9,female,590.0,704,168,79,217,74,63,5,154
3521,3169,2190133,53,22,1960,9,female,403.0,1,0,1,0,0,0,1,0
3522,84087,1635090,67,4,1946,10,female,689.0,314,180,1414,208,0,75,1414,133
3523,11881,1659844,40,17,1973,3,male,34.0,12,3,2,0,2,0,0,0
3524,23741,1171870,20,14,1993,8,male,114.0,30,27,3,1,0,1,3,0
3525,89623,1654842,35,3,1978,2,female,1112.0,451,188,83,67,6,42,77,25
3526,76002,1625884,63,10,1950,7,female,983.0,216,112,250,875,0,123,250,752
3527,62477,1312047,44,2,1969,9,male,1604.0,130,108,3,2,3,2,0,0
3528,35154,1610752,33,7,1980,7,female,116.0,48,45,33,43,33,33,0,10
3529,18633,1750398,40,4,1973,9,male,361.0,23,14,0,0,0,0,0,0
3530,57934,1603287,71,31,1942,12,female,1543.0,109,56,84,42,64,10,20,32
3531,78298,1415906,29,8,1984,8,male,1087.0,241,217,1,23,1,11,0,12
3532,32604,1884493,57,20,1956,5,female,231.0,44,38,0,0,0,0,0,0
3533,52900,1582938,57,12,1956,10,male,166.0,93,76,65,6,65,4,0,2
3534,63830,1792715,24,21,1989,10,male,88.0,139,127,42,57,18,22,24,35
3535,2921,1978218,45,13,1968,11,male,344.0,1,1,0,0,0,0,0,0
3536,36977,1824504,25,25,1988,7,female,204.0,52,19,9,1,9,1,0,0
3537,95117,1734593,94,2,1919,6,male,1259.0,897,214,2,7,2,5,0,2
3538,71716,1025537,63,5,1950,7,female,2066.0,184,89,45,227,11,121,34,106
3539,92571,1623755,27,4,1986,4,female,920.0,579,267,123,691,87,647,36,44
3540,41822,2115942,37,19,1976,11,female,272.0,62,35,14,11,14,7,0,4
3541,89448,1339042,22,4,1991,9,female,81.0,449,205,28,242,28,132,0,110
3542,49671,1714033,21,2,1992,2,male,628.0,83,19,5,3,5,0,0,3
3543,72685,1713807,23,9,1990,9,male,429.0,192,161,35,52,35,38,0,14
3544,48233,1039369,13,6,2000,4,female,183.0,81,35,0,34,0,18,0,16
3545,96379,1116097,22,13,1991,5,male,455.0,1041,624,104,73,59,34,45,39
3546,56542,1368250,29,16,1984,11,female,63.0,106,99,2,1,1,0,1,1
3547,65125,1767398,31,22,1982,8,male,392.0,140,73,1657,239,1158,90,499,149
3548,15836,2157097,27,14,1986,11,male,182.0,18,18,1,0,0,0,1,0
3549,14772,1764334,38,26,1975,10,female,470.0,17,3,1,0,1,0,0,0
3550,15722,1237504,34,25,1979,1,male,350.0,18,17,0,0,0,0,0,0
3551,91506,1022071,18,23,1995,1,female,219.0,534,369,71,105,71,95,0,10
3552,40635,2054824,29,24,1984,10,male,631.0,60,40,18,8,0,2,18,6
3553,95884,1899722,19,22,1994,2,male,516.0,888,633,1281,343,1281,281,0,62
3554,41759,1958649,24,19,1989,7,female,211.0,62,50,10,4,10,3,0,1
3555,44028,1011753,54,1,1959,11,female,965.0,67,43,62,51,7,10,55,41
3556,13366,1320002,46,17,1967,6,male,668.0,14,9,29,7,29,7,0,0
3557,8022,2083731,61,16,1952,10,male,19.0,7,7,1,2,0,1,1,1
3558,87280,1594490,103,21,1910,2,male,1002.0,390,72,4,173,0,46,4,127
3559,70945,1692614,29,25,1984,1,female,615.0,180,106,183,0,182,0,1,0
3560,11803,1116950,71,26,1942,8,male,1693.0,12,6,1,1,0,1,1,0
3561,92606,1350689,24,15,1989,4,male,374.0,624,549,143,364,143,282,0,82
3562,31705,1173235,15,30,1998,10,male,292.0,42,32,3,0,2,0,1,0
3563,59569,1574809,37,21,1976,5,female,172.0,119,49,5,15,5,15,0,0
3564,66851,2063185,63,20,1950,1,male,1426.0,152,57,54,11,54,7,0,4
3565,30593,1506418,15,10,1998,6,male,493.0,40,24,4,0,4,0,0,0
3566,93528,1281696,16,14,1997,10,male,487.0,686,615,93,71,93,70,0,1
3567,54131,1623875,42,8,1971,4,male,383.0,95,38,117,3,117,3,0,0
3568,88075,1954672,25,5,1988,10,female,1435.0,389,239,1638,835,487,381,1151,454
3569,83168,2057242,20,28,1993,5,male,644.0,306,111,0,0,0,0,0,0
3570,43885,1009052,34,20,1979,5,male,399.0,68,42,22,0,22,0,0,0
3571,71830,2148852,65,23,1948,11,male,2047.0,186,163,86,6,12,4,74,2
3572,80691,2012829,41,28,1972,8,female,212.0,264,158,57,272,44,100,13,172
3573,76564,1626434,25,6,1988,9,male,381.0,222,127,18,3,18,3,0,0
3574,16671,1555177,63,13,1950,10,male,1161.0,20,11,0,0,0,0,0,0
3575,50793,1857131,108,1,1905,1,male,1759.0,86,69,14,10,14,10,0,0
3576,28478,1992518,34,20,1979,12,male,331.0,38,7,0,0,0,0,0,0
3577,64058,1823535,68,29,1945,10,male,1688.0,136,48,211,234,203,130,8,104
3578,16067,1287408,16,6,1997,10,female,288.0,18,10,10,5,8,2,2,3
3579,28981,1968903,57,28,1956,2,female,687.0,38,20,9,0,9,0,0,0
3580,33957,1169175,39,23,1974,7,male,145.0,47,44,7,0,7,0,0,0
3581,30012,2151381,54,15,1959,4,female,341.0,39,27,104,93,101,55,3,38
3582,1618,1380487,60,1,1953,9,male,660.0,0,0,0,0,0,0,0,0
3583,16926,2089767,25,4,1988,12,male,413.0,19,3,2,3,2,2,0,1
3584,84083,1900692,53,12,1960,6,female,2096.0,317,190,1160,1717,475,792,685,925
3585,95205,1440517,15,26,1998,9,female,261.0,897,580,14,32,14,32,0,0
3586,19701,2010618,22,8,1991,12,female,461.0,23,6,182,9,182,5,0,4
3587,33864,1613914,35,15,1978,4,male,443.0,47,19,4,1,0,1,4,0
3588,70075,1155275,61,28,1952,9,male,673.0,175,28,486,93,19,65,467,28
3589,31570,2101666,21,10,1992,8,male,135.0,43,27,1,0,1,0,0,0
3590,63472,1487858,21,2,1992,10,male,332.0,138,68,2,1,2,1,0,0
3591,16358,2165216,20,19,1993,5,male,70.0,20,16,0,0,0,0,0,0
3592,98193,1885919,71,25,1942,4,male,824.0,3090,567,42,184,0,36,42,148
3593,21464,1789276,52,5,1961,5,male,877.0,27,20,0,2,0,1,0,1
3594,14229,2014430,33,21,1980,5,female,153.0,15,14,175,163,175,152,0,11
3595,82385,1462691,22,4,1991,3,female,837.0,291,58,8,0,8,0,0,0
3596,73233,1905469,48,16,1965,6,male,456.0,201,104,0,23,0,13,0,10
3597,26557,2038376,26,3,1987,11,male,284.0,34,9,0,0,0,0,0,0
3598,28017,1087738,34,9,1979,1,male,591.0,36,12,8,16,4,15,4,1
3599,71361,1854019,85,14,1928,12,female,493.0,186,150,2,9,2,8,0,1
3600,40785,1416791,34,2,1979,6,female,668.0,61,26,62,27,62,22,0,5
3601,32091,1356254,28,1,1985,2,male,22.0,42,27,31,24,31,23,0,1
3602,30629,1778247,59,26,1954,6,male,452.0,40,37,5,13,0,3,5,10
3603,27421,1046766,22,4,1991,4,male,429.0,35,19,35,34,16,16,19,18
3604,15187,1006996,63,9,1950,3,female,422.0,17,11,11,1,11,1,0,0
3605,43708,1295926,17,21,1996,9,male,51.0,67,54,4,1,4,1,0,0
3606,65942,1641612,47,7,1966,11,female,1707.0,148,77,94,84,94,59,0,25
3607,25757,1572136,21,10,1992,7,male,109.0,33,20,4,7,0,4,4,3
3608,56178,1631230,67,28,1946,8,female,801.0,101,39,208,28,0,1,208,27
3609,93804,2046382,19,15,1994,5,female,664.0,688,355,446,1562,446,1510,0,52
3610,28776,1331739,23,9,1990,6,male,86.0,37,7,3,0,0,0,3,0
3611,35372,1955425,68,2,1945,5,male,996.0,49,27,195,5,106,4,89,1
3612,49171,1001262,47,18,1966,5,female,289.0,80,28,236,223,0,70,236,153
3613,94988,1705214,22,16,1991,8,female,531.0,796,631,2270,1083,1832,832,438,251
3614,84059,1318365,21,10,1992,3,male,475.0,308,156,805,397,805,151,0,246
3615,3682,2112679,60,2,1953,6,male,665.0,1,0,36,3,0,3,36,0
3616,55326,1432678,26,15,1987,5,male,154.0,101,77,0,0,0,0,0,0
3617,50250,2126387,66,24,1947,11,female,1938.0,84,21,538,169,538,153,0,16
3618,51206,1949292,16,24,1997,9,female,293.0,86,39,270,39,270,31,0,8
3619,96666,1899032,18,24,1995,2,male,233.0,1030,715,458,1914,424,1185,34,729
3620,9982,1664281,57,28,1956,9,male,453.0,10,6,0,0,0,0,0,0
3621,75834,1564612,106,15,1907,6,male,1184.0,214,152,92,98,85,73,7,25
3622,62460,1657970,108,18,1905,12,male,2399.0,134,92,3,0,0,0,3,0
3623,14880,1883570,25,25,1988,5,female,848.0,16,14,2,0,2,0,0,0
3624,48082,1764639,51,11,1962,5,female,519.0,77,45,87,78,0,52,87,26
3625,11792,1360567,48,15,1965,11,male,464.0,12,9,1,0,0,0,1,0
3626,73695,1418555,60,5,1953,9,female,1272.0,199,52,52,67,51,40,1,27
3627,39838,1785901,65,23,1948,2,female,347.0,59,51,29,34,29,30,0,4
3628,61789,2088643,17,12,1996,1,male,683.0,126,88,44,14,27,7,17,7
3629,79861,1045581,23,27,1990,8,female,327.0,254,192,202,137,13,38,189,99
3630,41714,1793373,49,11,1964,1,male,149.0,63,50,8,2,8,0,0,2
3631,45332,2130011,18,23,1995,8,male,89.0,73,60,1,0,1,0,0,0
3632,62035,1647634,24,4,1989,2,male,387.0,129,58,200,97,0,7,200,90
3633,36067,1123902,24,26,1989,9,male,21.0,51,41,21,6,18,6,3,0
3634,4849,1920555,30,1,1983,10,male,47.0,2,1,53,10,53,10,0,0
3635,83321,1105912,22,21,1991,5,female,314.0,305,275,4,4,0,0,4,4
3636,34153,2171439,23,18,1990,9,male,521.0,47,32,28,15,28,6,0,9
3637,28719,1168654,62,4,1951,1,male,442.0,37,31,2,2,0,0,2,2
3638,44338,1148507,32,25,1981,9,male,416.0,70,41,0,0,0,0,0,0
3639,52940,1938108,56,5,1957,1,male,1458.0,93,32,81,81,81,12,0,69
3640,82271,1171066,18,14,1995,5,male,241.0,297,281,2,2,2,1,0,1
3641,38518,1881521,22,5,1991,1,male,520.0,56,44,1,0,0,0,1,0
3642,48454,1569114,33,26,1980,6,male,343.0,81,66,1,0,1,0,0,0
3643,9605,1715003,24,15,1989,10,male,50.0,9,6,0,0,0,0,0,0
3644,89247,2015485,19,8,1994,9,male,316.0,453,281,2,11,2,10,0,1
3645,17619,1801874,33,5,1980,10,male,610.0,20,6,200,72,200,54,0,18
3646,13840,2122270,26,2,1987,2,female,622.0,15,13,1,0,1,0,0,0
3647,19427,1461133,16,11,1997,3,male,69.0,22,19,22,2,22,2,0,0
3648,1113,1546837,33,6,1980,5,female,470.0,0,0,0,0,0,0,0,0
3649,42545,1222078,25,6,1988,9,male,199.0,66,66,0,0,0,0,0,0
3650,27844,1975636,16,10,1997,2,female,177.0,36,34,1,0,1,0,0,0
3651,55209,1956349,46,13,1967,6,female,1844.0,98,45,527,974,176,698,351,276
3652,58841,1036567,21,14,1992,2,male,160.0,112,50,52,24,34,18,18,6
3653,97676,1511094,15,11,1998,8,female,425.0,1658,380,648,2269,411,1537,237,732
3654,84913,2022720,64,30,1949,7,female,1703.0,337,152,383,62,353,37,30,25
3655,63852,1986808,30,14,1983,11,male,1079.0,138,84,46,5,46,4,0,1
3656,44835,1402535,16,24,1997,3,female,90.0,70,56,46,58,46,53,0,5
3657,20761,2053602,59,4,1954,3,female,230.0,25,23,1,1,1,1,0,0
3658,29885,1231577,21,14,1992,4,female,21.0,39,32,22,31,22,26,0,5
3659,8979,1668815,59,29,1954,9,male,644.0,8,8,0,0,0,0,0,0
3660,10942,2038549,29,17,1984,11,male,80.0,11,11,0,0,0,0,0,0
3661,45918,1208125,62,18,1951,10,female,153.0,72,61,42,276,27,140,15,136
3662,17284,1469411,31,1,1982,6,male,57.0,19,17,13,1,13,0,0,1
3663,15886,1568431,55,20,1958,10,female,211.0,18,14,1,0,1,0,0,0
3664,60671,2001688,79,18,1934,7,female,1713.0,123,44,13,7,3,5,10,2
3665,78382,1954749,17,10,1996,2,female,327.0,245,152,4,11,4,2,0,9
3666,12943,1865714,23,1,1990,1,male,403.0,14,12,3,8,0,0,3,8
3667,51287,2045111,100,9,1913,11,female,1445.0,86,42,1785,193,1785,123,0,70
3668,64862,1558993,26,7,1987,3,female,328.0,142,95,69,140,69,70,0,70
3669,66648,1385199,107,2,1906,3,male,1378.0,151,107,13,4,12,1,1,3
3670,88764,1915187,28,10,1985,10,male,156.0,431,392,166,360,40,191,126,169
3671,16935,1389546,41,12,1972,11,male,846.0,19,14,2,9,2,7,0,2
3672,56296,1248500,35,16,1978,6,female,294.0,101,68,959,881,283,558,676,323
3673,29841,1861976,17,1,1996,1,female,102.0,39,15,13,9,0,5,13,4
3674,58408,1767129,20,28,1993,3,male,353.0,115,66,2,4,0,4,2,0
3675,71253,1997205,59,20,1954,5,female,744.0,183,100,0,0,0,0,0,0
3676,8820,1274616,25,31,1988,5,male,329.0,8,8,0,7,0,0,0,7
3677,52215,2183423,27,27,1986,10,female,1363.0,89,54,595,603,205,406,390,197
3678,67075,1278712,58,25,1955,2,female,1449.0,151,101,192,153,192,75,0,78
3679,88247,1019429,19,18,1994,5,female,423.0,418,162,2,5,2,4,0,1
3680,31133,1166661,37,11,1976,4,female,593.0,40,29,120,33,120,16,0,17
3681,8757,1120465,21,2,1992,2,male,224.0,8,4,0,19,0,11,0,8
3682,26539,2060616,23,15,1990,10,male,462.0,34,19,0,2,0,0,0,2
3683,51444,1642127,14,14,1999,3,female,188.0,89,20,1,0,1,0,0,0
3684,71172,1309469,20,13,1993,1,female,746.0,183,104,0,0,0,0,0,0
3685,19668,1955332,27,3,1986,2,female,684.0,22,15,122,70,122,61,0,9
3686,15918,2047822,59,4,1954,12,male,30.0,18,5,2,6,0,0,2,6
3687,78599,1979526,108,1,1905,1,male,2218.0,249,77,30,93,13,39,17,54
3688,45342,1547603,29,4,1984,9,male,301.0,72,56,1,0,1,0,0,0
3689,24566,1441875,24,17,1989,8,male,306.0,31,27,0,0,0,0,0,0
3690,50421,1683541,35,8,1978,12,female,466.0,87,46,0,0,0,0,0,0
3691,54038,1929357,30,22,1983,8,female,257.0,97,55,70,41,48,26,22,15
3692,25986,1186255,50,7,1963,4,female,610.0,32,21,13,0,13,0,0,0
3693,25176,2019988,17,3,1996,1,male,558.0,33,20,0,0,0,0,0,0
3694,61580,1574723,51,12,1962,3,female,353.0,128,127,10,3,0,1,10,2
3695,35480,1903093,17,8,1996,7,male,273.0,50,41,0,0,0,0,0,0
3696,52655,1375958,57,16,1956,6,male,732.0,93,71,8,27,8,12,0,15
3697,68349,1090834,23,25,1990,4,male,503.0,169,121,1,0,1,0,0,0
3698,65682,1264345,15,3,1998,10,male,224.0,148,106,20,8,20,5,0,3
3699,98004,1299284,15,29,1998,3,female,437.0,3820,1834,0,778,0,123,0,655
3700,40433,1154551,51,26,1962,4,male,1802.0,60,10,4,2,2,1,2,1
3701,20555,1628218,23,7,1990,8,male,292.0,25,19,0,0,0,0,0,0
3702,23317,1492482,32,1,1981,1,male,1042.0,30,25,0,5,0,3,0,2
3703,97526,1047626,17,1,1996,1,female,637.0,1589,601,312,208,111,105,201,103
3704,61446,1349924,25,16,1988,4,male,468.0,129,106,3,53,3,26,0,27
3705,64793,1427016,36,18,1977,4,female,148.0,140,98,42,44,42,28,0,16
3706,88600,1045240,15,14,1998,7,male,390.0,423,157,70,26,32,14,38,12
3707,38622,1918599,19,1,1994,1,female,171.0,57,42,3,9,0,3,3,6
3708,91413,1411390,21,11,1992,2,female,378.0,534,300,36,88,36,60,0,28
3709,12711,1443973,47,7,1966,8,male,1349.0,13,8,1,23,0,10,1,13
3710,46396,1742244,27,7,1986,11,male,460.0,74,47,0,0,0,0,0,0
3711,84730,1004880,32,28,1981,9,female,228.0,323,268,98,148,72,56,26,92
3712,49368,1225572,24,2,1989,2,male,584.0,82,59,0,0,0,0,0,0
3713,5614,1795728,19,8,1994,7,male,373.0,3,1,7,4,7,3,0,1
3714,2454,1743714,26,1,1987,1,male,385.0,1,0,0,0,0,0,0,0
3715,90032,1397402,108,7,1905,3,female,1612.0,474,236,1445,1069,0,156,1445,913
3716,90153,1097237,68,12,1945,11,female,1403.0,498,120,0,1,0,1,0,0
3717,65537,1179700,21,6,1992,6,male,317.0,148,86,7,20,0,5,7,15
3718,65240,2114033,26,1,1987,1,male,382.0,150,95,0,0,0,0,0,0
3719,31312,1677330,20,1,1993,1,male,34.0,42,30,0,0,0,0,0,0
3720,75583,1323189,14,22,1999,5,male,179.0,218,97,22,10,22,6,0,4
3721,15805,2024463,63,18,1950,2,male,252.0,18,14,0,0,0,0,0,0
3722,62534,2120764,18,21,1995,10,male,290.0,130,89,5,0,5,0,0,0
3723,90543,1087672,20,2,1993,4,female,338.0,510,133,71,8,62,5,9,3
3724,6434,1727502,18,25,1995,6,male,60.0,4,3,24,0,24,0,0,0
3725,66883,1447443,32,2,1981,3,male,248.0,153,134,67,24,67,17,0,7
3726,96975,1353893,19,1,1994,11,male,305.0,1092,238,10803,7748,901,3919,9902,3829
3727,31061,1965357,23,10,1990,8,female,534.0,41,18,70,35,44,23,26,12
3728,62417,1929068,71,20,1942,6,male,1494.0,134,72,2,0,0,0,2,0
3729,3709,2142658,24,3,1989,7,female,31.0,1,1,53,19,51,19,2,0
3730,30032,1822794,56,22,1957,5,female,271.0,39,24,152,12,148,6,4,6
3731,60320,1064110,21,26,1992,5,female,579.0,121,68,0,3,0,2,0,1
3732,10718,2152434,67,9,1946,11,male,1123.0,9,7,41,5,41,3,0,2
3733,58971,1449750,24,21,1989,11,female,163.0,115,73,122,29,122,15,0,14
3734,30855,1170143,49,10,1964,9,male,100.0,41,10,20,24,19,15,1,9
3735,8617,1325603,34,21,1979,8,male,440.0,7,6,68,7,68,4,0,3
3736,1076,1489408,32,21,1981,9,female,134.0,0,0,0,0,0,0,0,0
3737,11886,1882163,16,10,1997,12,male,17.0,12,11,2,3,2,1,0,2
3738,79352,1173080,38,26,1975,8,female,627.0,261,137,5,12,5,2,0,10
3739,68552,2108673,27,12,1986,12,male,417.0,165,98,8,22,8,20,0,2
3740,74593,1754984,18,26,1995,10,male,95.0,210,199,26,11,14,6,12,5
3741,47647,1074154,52,20,1961,5,male,780.0,78,19,1,37,0,14,1,23
3742,83013,1608999,33,23,1980,4,female,436.0,300,216,608,613,608,476,0,137
3743,55715,1465049,59,3,1954,12,female,155.0,101,70,10,17,0,10,10,7
3744,49353,1011653,22,1,1991,7,male,439.0,83,57,0,6,0,6,0,0
3745,56407,1039312,28,27,1985,3,male,225.0,106,86,0,1,0,0,0,1
3746,82634,1787154,20,5,1993,1,male,397.0,294,176,49,73,37,30,12,43
3747,96651,1562152,27,7,1986,8,male,597.0,1111,562,439,472,439,291,0,181
3748,4650,1849137,25,1,1988,1,female,9.0,2,2,3,0,3,0,0,0
3749,8128,1236660,31,2,1982,5,male,82.0,7,5,2,1,0,0,2,1
3750,39448,1241081,25,8,1988,8,male,447.0,59,47,1,0,1,0,0,0
3751,79834,1859131,17,9,1996,9,female,407.0,251,140,164,396,158,182,6,214
3752,89372,1837948,15,5,1998,9,female,405.0,455,63,13,3,13,3,0,0
3753,68092,1397476,69,13,1944,6,female,1152.0,161,101,399,242,387,171,12,71
3754,16814,1656860,22,1,1991,3,female,334.0,19,13,1,1,1,1,0,0
3755,8556,1259980,25,15,1988,3,female,173.0,7,6,29,4,29,1,0,3
3756,2355,1664154,24,18,1989,2,male,594.0,1,0,0,0,0,0,0,0
3757,5210,1545264,36,1,1977,1,male,124.0,3,3,0,0,0,0,0,0
3758,84791,1434213,17,16,1996,5,female,397.0,322,204,159,45,124,24,35,21
3759,17603,1350243,22,3,1991,7,female,789.0,20,16,156,6,107,6,49,0
3760,31657,1404280,64,12,1949,7,female,1619.0,42,9,2,0,2,0,0,0
3761,79129,1540698,18,30,1995,5,male,107.0,259,129,0,0,0,0,0,0
3762,72436,1929478,97,30,1916,9,male,788.0,192,115,4,1,0,0,4,1
3763,40147,1030004,17,12,1996,1,male,178.0,61,41,0,0,0,0,0,0
3764,47348,1289847,84,9,1929,2,female,1797.0,74,22,226,10,226,5,0,5
3765,34895,1889213,37,27,1976,4,female,211.0,49,16,5,0,5,0,0,0
3766,96223,2052550,21,5,1992,5,female,495.0,1048,613,20,359,9,178,11,181
3767,62543,1632888,18,24,1995,1,female,229.0,132,91,6,4,1,1,5,3
3768,55735,1841353,35,1,1978,1,male,493.0,103,19,11,1,11,1,0,0
3769,55457,1986772,22,21,1991,4,male,571.0,102,87,1,1,1,1,0,0
3770,62563,2146812,25,5,1988,7,male,220.0,130,105,6,117,6,93,0,24
3771,60016,1330312,25,19,1988,4,female,914.0,119,40,107,175,91,46,16,129
3772,4875,1204311,24,9,1989,4,female,432.0,2,2,97,10,0,0,97,10
3773,63563,2180300,29,21,1984,4,female,665.0,137,97,6,7,6,6,0,1
3774,1091,2046423,33,1,1980,1,male,311.0,0,0,0,0,0,0,0,0
3775,83979,1413221,26,12,1987,6,male,328.0,308,206,431,472,431,392,0,80
3776,64202,1966398,41,4,1972,3,female,673.0,137,96,1402,92,1402,68,0,24
3777,29952,1360157,27,19,1986,7,female,263.0,39,27,52,14,52,9,0,5
3778,61340,1562580,28,12,1985,8,male,1306.0,125,104,1,0,1,0,0,0
3779,12593,2128436,56,29,1957,7,female,797.0,14,11,0,1,0,1,0,0
3780,9809,1900582,36,20,1977,10,female,306.0,9,7,0,0,0,0,0,0
3781,95510,1900471,18,4,1995,10,male,530.0,991,330,181,685,80,358,101,327
3782,4981,1158352,20,15,1993,9,male,324.0,3,3,0,1,0,1,0,0
3783,38475,1626533,48,21,1965,10,male,1336.0,56,40,0,0,0,0,0,0
3784,98378,2033463,18,24,1995,6,female,551.0,3014,1028,226,3037,182,1809,44,1228
3785,92877,1704085,105,8,1908,6,male,563.0,607,452,594,101,594,86,0,15
3786,60945,1859439,60,6,1953,1,female,1009.0,123,65,108,114,108,73,0,41
3787,64394,1020165,25,1,1988,1,male,500.0,143,91,1,0,1,0,0,0
3788,98300,1804255,18,17,1995,10,female,682.0,3989,260,119,596,119,460,0,136
3789,52667,1850173,30,24,1983,5,female,377.0,93,37,9,20,9,13,0,7
3790,5443,1114599,34,28,1979,12,female,619.0,3,1,1,0,1,0,0,0
3791,62677,1303101,30,27,1983,6,male,392.0,131,100,16,13,0,2,16,11
3792,1434,1214037,45,17,1968,10,male,50.0,0,0,0,0,0,0,0,0
3793,36439,1437821,63,29,1950,10,female,206.0,51,23,1172,351,0,96,1172,255
3794,20074,2131973,30,27,1983,7,male,636.0,24,19,2,2,2,0,0,2
3795,47367,1716819,18,3,1995,5,female,42.0,76,52,286,122,286,82,0,40
3796,84755,1487499,45,9,1968,2,male,1107.0,332,110,121,140,121,64,0,76
3797,25599,2186016,29,10,1984,3,female,150.0,32,23,1,2,1,1,0,1
3798,15453,1219068,53,26,1960,11,female,639.0,17,14,80,49,76,44,4,5
3799,15445,1701824,28,11,1985,1,female,218.0,17,5,74,12,72,8,2,4
3800,21617,1640092,19,1,1994,1,male,46.0,26,18,1,0,1,0,0,0
3801,70995,1962103,62,6,1951,10,female,1933.0,180,89,271,164,181,66,90,98
3802,706,1987183,25,8,1988,8,male,216.0,0,0,0,0,0,0,0,0
3803,28866,1788402,20,20,1993,1,male,221.0,38,25,5,0,0,0,5,0
3804,77426,1829311,21,13,1992,12,female,474.0,235,145,7,69,5,56,2,13
3805,74932,1962038,24,3,1989,6,male,361.0,206,134,223,7,223,4,0,3
3806,2310,1301501,23,21,1990,4,male,221.0,1,1,0,0,0,0,0,0
3807,94900,1441616,27,2,1986,4,male,126.0,724,698,905,973,905,882,0,91
3808,57447,1748754,63,30,1950,11,male,826.0,108,58,3,3,0,3,3,0
3809,8863,1238252,29,12,1984,7,male,341.0,8,8,0,0,0,0,0,0
3810,59939,1313616,17,3,1996,11,male,239.0,116,74,63,37,63,10,0,27
3811,54350,1278174,36,11,1977,3,female,460.0,96,49,1168,195,1168,174,0,21
3812,50717,1178129,27,2,1986,4,male,104.0,86,62,8,10,7,7,1,3
3813,36364,1004820,58,7,1955,10,female,225.0,51,46,191,96,191,61,0,35
3814,66309,1590229,24,5,1989,4,male,187.0,153,119,0,0,0,0,0,0
3815,26507,2110068,20,28,1993,8,male,297.0,35,19,0,12,0,7,0,5
3816,40344,1103817,60,21,1953,5,male,695.0,61,34,2,2,0,2,2,0
